id,organization_id,program_id,name,alternate_name,description,url,email,status,interpretation_services,application_process,wait_time,fees,accreditations,licenses
49946,24886,,Legal services for people being investigated by DCFS,,Direct representation,,,,,TelephoneCall 312-251-9800 ext. 18 on Monday or Thursday from 9:00 to 5:00 to leave a message.  We will return your call within 24 to 48 hours.,,Sliding scale based on income,,
49941,25871,,Free legal information and forms in Wabash County,,Legal self-help center,http://mtcarmelpubliclibrary.weebly.com/,,,,"",,Free to everyone,,
49936,25876,,Free legal information and forms in Warren County,,Legal self-help center,http://www.wcplibrary.org/,,,,"",,Free to everyone,,
49931,25901,,Free legal information and forms in White County,,Legal self-help center,https://www.facebook.com/Norris-City-Memorial-Public-Library-856118431092133/,,,,"",,Free to everyone,,
49921,25901,,Free legal information and forms in White County,,Legal self-help center,http://www.cityofcarmi.org/carmi-public-library/,,,,"",,Free to everyone,,
49916,25906,,Free legal information and forms in Whiteside County,,Legal self-help center,http://www.youseemore.com/sterling/default.asp,,,,"",,Free to everyone,,
49906,25906,,Free legal information and forms in Whiteside County,,Legal self-help center,http://odellpubliclibrary.com/wp/,,,,"",,Free to everyone,,
49901,24656,,Visitation at Old Saint Mary's Church,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49891,24656,,Trinity United Church of Christ legal clinic,,Direct representation,,,,,Walk-in,,Free to eligible persons/entities,,
49881,24656,,Tressler LLP legal clinic at First Congregational Church of LaGrange,,Direct representation,,,,,Walk-in,,Free to eligible persons/entities,,
49871,24656,,Tressler LLP/Saint Malachy + Precious Blood Church legal clinic,,Direct representation,,,,,TelephonePlease call Juanita at 312-773-1068 ext. 321 for an appointment.,,Free to eligible persons/entities,,
49861,24656,,ThunderDome Divorce Clinic,,Direct representation,,,,,TelephoneClinic dates and times vary. Please call for more details and to make an appointment.,,Free to eligible persons/entities,,
49816,24656,,Southeast legal clinic,,Direct representation,,,,,TelephonePlease call Marva at 773-846-6100 for an appointment.,,Free to eligible persons/entities,,
49771,24656,,South Asian legal clinic,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49741,24656,,Sidley Austin/Salvation Army legal clinic,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49726,24656,,Schiff Hardin / How Inc. legal clinic,,Direct representation,,,,,Walk-inSign-ups for interviews begin at 5:00 PM every second and fourth Tuesday of every month.  Interviews start at 6:00 PM.,,Free to eligible persons/entities,,
49646,24656,,Our Lady of Mercy/Saint Clements Church legal clinic,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49636,24656,,Old Saint Pat's/Saint Agatha legal clinic,,Direct representation,,,,,"Telephone

    Walk-inPlease call for an appointment.Walk-ins are seen on a first-come, first-served basis. It is best to set an appointment.",,Free to eligible persons/entities,,
49626,24656,,Locke Lord/Saint Procopius Church legal clinic,,Direct representation,,,,,TelephonePlease call Sylvia Juarez at 312-226-7887 for an appointment.,,Free to eligible persons/entities,,
49591,24656,,Legal Prep Academy legal services,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49416,25931,,Free legal information and forms for Woodford County,,Legal self-help center,http://ipdpl.org/,,,,"",,Free to everyone,,
49411,25931,,Free legal information and forms for Woodford County,,Legal self-help center,http://www.elpasopubliclibrary.net/,,,,"",,Free to everyone,,
49396,25931,,Free legal information and forms in Woodford County,,Legal self-help center,http://www.eurekapl.org/,,,,"",,Free to everyone,,
49391,24656,,K&L Gates / Saint Peter's Church legal clinic,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49381,24656,,JUF/JCLS community legal services,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49371,24656,,Housing Forward/Saint John's Lutheran Church legal clinic,,Direct representation,,,,,Walk-in,,Free to eligible persons/entities,,
49361,24656,,Hellenic legal assistance services,,Direct representation,,,,,"Telephone

    Walk-inPlease call Sophia at 773-631-0883 for an appointment.Walk-ins are seen on a first-come, first-served basis. It is better to set an appointment if you can.",,Free to eligible persons/entities,,
49351,24656,,Drinker Biddle and Reath at Erie Community Center,,Direct representation,,,,,TelephonePlease call Lucero Cervantes at 312-432-2282 for an appointment.,,Free to eligible persons/entities,,
49341,24656,,Chinatown pro bono legal clinic,,Direct representation,,,,,Walk-in,,Free to eligible persons/entities,,
49336,24656,,The Ark legal clinic,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49326,24656,,APNA GHAR family law clinic,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49316,24656,,Jane Addams legal clinic,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49311,24656,,Barnes and Thornburg legal clinic,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
49306,24656,,American immigration lawyers association,,Direct representation,,,,,TelephonePlease call for an appointment.,,Free to eligible persons/entities,,
38506,24646,,Foreclosure defense hotline,,Direct representation,,,,,TelephoneCall for help.  You must speak to someone by phone to get service.,,Free to everyone,,
38496,24646,,Domestic violence program - downtown,,Direct representation,,,,,TelephonePlease call to set an appointment. You must speak to someone by phone to get service.,,Free to everyone,,
38491,24646,,Domestic violence program - South Chicago,,Direct representation,,,,,TelephonePlease call to set an appointment. You must speak to someone by phone to get service.,,Free to everyone,,
38486,24646,,Domestic violence program - Pilsen,,Direct representation,,,,,TelephonePlease call to set an appointment. You must speak to someone by phone to get service.,,Free to everyone,,
38481,24646,,Domestic violence program - Austin,,Direct representation,,,,,TelephonePlease call to set an appointment. You must speak to someone by phone to get service.,,Free to everyone,,
38476,24646,,Legal advocates for people with disabilities,,Direct representation,,,,,TelephoneYou must speak to someone by phone to receive service.,,Sliding scale based on income,,
38471,24646,,Legal advocates for seniors,,Direct representation,,,,,TelephoneYou must speak to someone by phone to receive service.,,Sliding scale based on income,,
38466,24646,,Legal advocates for consumers in debt,,Direct representation,,,,,TelephoneYou must speak to someone by phone to receive service.,,Sliding scale based on income,,
38461,24646,,Environmental law program,,Direct representation,,,,,TelephonePlease call to set an appointment. You must speak to someone by phone to get service.,,Sliding scale based on income,,
38446,25131,,Free legal information and forms in Jasper County,,Legal self-help center,http://www.newtonpl.com/,,,,"",,Free to everyone,,
38396,25121,,Free legal information and forms in Jackson County,,Legal self-help center,http://www.law.siu.edu/lawlib/info/faqs.html#selfhelp,,,,"",,Free to everyone,,
38291,25121,,Free legal information and forms in Jackson County,,Legal self-help center,http://carbondalepubliclibrary.org/,,,,"",,Free to everyone,,
37816,25011,,Free legal information and forms in Henry County,,Legal self-help center,http://www.kewaneelibrary.org/,,,,"",,Free to everyone,,
37736,25011,,Free legal information and forms in Henry County,,Legal self-help center,https://www.facebook.com/cambridgeillibrary/,,,,"",,Free to everyone,,
37711,25006,,Free legal information and forms in Henderson County,,Legal self-help center,http://www.hendersoncolibrary.com/,,,,"",,Free to everyone,,
37651,24831,,Free legal help for Chapter 7 bankruptcies in DuPage County,,Direct representation,,,,,TelephoneCall to speak to the intake coordinator. The coordinator will ask you some questions and will send you an application to fill out.,,Free to eligible persons/entities,,
37636,24831,,Free legal help for family issues in DuPage County,,Direct representation,,,,,TelephoneCall to speak to the intake coordinator. The coordinator will ask you some questions and will send you an application to fill out.,,Free to eligible persons/entities,,
37436,24641,,Free legal services to people with civil rights problems in Illinois,,Direct representation,,,,,"TelephonePlease call and leave a message with your name, legal problem and phone number. Your call will be returned as soon as possible.",,Free to everyone,,
37366,24921,,Free legal information and forms in Ford County,,Legal self-help center,http://www.pipercitylibrary.lib.il.us/,,,,"",,Free to everyone,,
37356,24921,,Free legal information and forms in Ford County,,Legal self-help center,http://melvinpubliclibrary.blogspot.com/,,,,"",,Free to everyone,,
37346,24921,,Free legal information and forms in Ford County,,Legal self-help center,http://www.moyer.lib.il.us/,,,,"",,Free to everyone,,
37336,24921,,Free legal information and forms in Ford County,,Legal self-help center,http://paxtonlibrary.blogspot.com/,,,,"",,Free to everyone,,
37331,24906,,Free legal information and forms in Fayette County,,Legal self-help center,http://evanspubliclibrary.org/,,,,"",,Free to everyone,,
37321,24861,,Free legal information and forms in Effingham County,,Legal self-help center,http://www.effinghamlibrary.org/,,,,"",,Free to everyone,,
37316,24851,,Free legal information and forms in Edwards County,,Legal self-help center,http://www.albion.lib.il.us/,,,,"",,Free to everyone,,
37291,24846,,Free legal information and forms in Edgar County,,Legal self-help center,http://parispubliclibrary.org/,,,,"",,Free to everyone,,
37281,24821,,Free legal information and forms in Douglas County,,Legal self-help center,http://www.newmanregionallibrary.org/home,,,,"",,Free to everyone,,
37271,24821,,Free legal information and forms in Douglas County,,Legal self-help center,http://www.arcola.lib.il.us/,,,,"",,Free to everyone,,
37261,24821,,Free legal information and forms in Douglas County,,Legal self-help center,http://www.tuscolalibrary.org/,,,,"",,Free to everyone,,
37111,24586,,Free mediation in civil legal matters,,Direct representation,,,,,TelephoneCall to leave a message for a case manager. Tell them you saw this posting on IllinoisLegalAid.org. Your call will be returned by the end of next business day.,,Free to everyone,,
36856,24786,,Free legal information and forms in Dekalb County,,Legal self-help center,http://www.genoalibrary.org/,,,,"",,Free to everyone,,
36796,24786,,Free legal information and forms in Dekalb County,,Legal self-help center,http://www.cortlandlibrary.com/index.html,,,,"",,Free to everyone,,
36776,24786,,Free legal information and forms in Dekalb County,,Legal self-help center,https://dkpl.org/,,,,"",,Free to everyone,,
36751,24786,,Free legal information and forms in Dekalb County,,Legal self-help center,http://www.sycamorelibrary.org/,,,,"",,Free to everyone,,
36731,24786,,Free legal information and forms in Dekalb County,,Legal self-help center,http://www.circuitclerk.org/,,,,"",,Free to everyone,,
36721,24951,,Free legal information and forms for Grundy County,,Legal self-help center,http://www.ccpld.org/,,,,"",,Free to everyone,,
36711,24766,,Free legal information and forms in Cumberland County,,Legal self-help center,http://www.greenup.lib.il.us/,,,,"",,Free to everyone,,
36706,24766,,Free legal information and forms in Cumberland County,,Legal self-help center,http://www.neoga.lib.il.us/,,,,"",,Free to everyone,,
36691,24761,,Free legal information and forms in Crawford County,,Legal self-help center,https://www.palestinepubliclibrary.org/home.html,,,,"",,Free to everyone,,
36636,24761,,Free legal information and forms in Crawford County,,Legal self-help center,http://www.robinson.lib.il.us/branches/hutsonville-public-library.html,,,,"",,Free to everyone,,
36571,24951,,Free legal information and forms in Grundy County,,Legal self-help center,http://www.morrislibrary.com/index.html,,,,"",,Free to everyone,,
36566,25836,,Free legal information and forms in Union County,,Legal self-help center,http://stinsonlibrary.org/,,,,"",,Free to everyone,,
36556,25886,,Free legal information and forms in Wayne County,,Legal self-help center,http://www.fairfieldlibrary.org/Home_Page.php,,,,"",,Free to everyone,,
36551,25441,,Free legal information and forms in Menard County,,Legal self-help center,http://athenslibrary.weebly.com/,,,,"",,Free to everyone,,
36541,25441,,Free legal information and forms in Menard County,,Legal self-help center,http://petersburgil.org/library.htm,,,,"",,Free to everyone,,
36536,25916,,Free legal information and forms in Will County,,Legal self-help center,http://jolietlibrary.org/,,,,"",,Free to everyone,,
36526,25916,,Free legal information and forms in Will County,,Legal self-help center,http://judges.willcountyillinois.com/For-Citizens/Legal-Self-Help-Center,,,,"",,Free to everyone,,
36516,24936,,Free legal information and forms in Fulton County,,Legal self-help center,http://www.farmingtonpublic.org/,,,,"",,Free to everyone,,
36506,24936,,Free legal information and forms in Fulton County,,Legal self-help center,http://www.cubaspoonriverlibrary.org/,,,,"",,Free to everyone,,
36451,24936,,Free legal information and forms in Fulton County,,Legal self-help center,http://www.parliningersoll.org/,,,,"",,Free to everyone,,
36441,24936,,Free legal information and forms in Fulton County,,Legal self-help center,http://www.fultonco.org/officials/elected/fulton-county-circuit-clerk-2/,,,,"",,Free to everyone,,
36436,24926,,Free legal information and forms in Franklin County,,Legal self-help center,http://westfrankfortpubliclibrary.org/,,,,"",,Free to everyone,,
36426,24926,,Free legal information and forms in Franklin County,,Legal self-help center,http://www.bentonlibrary.com/,,,,"",,Free to everyone,,
36421,24761,,Free legal information and forms in Crawford County,,Legal self-help center,,,,,"",,Free to everyone,,
36416,24761,,Free legal information and forms in Crawford County,,Legal self-help center,,,,,"",,Free to everyone,,
36376,24946,,Free legal information and forms in Greene County,,Legal self-help center,,,,,"",,Free to everyone,,
36371,25586,,Free legal information and forms in Pike County,,Legal self-help center,http://www.pittsfieldpubliclibrary.com/,,,,"",,Free to everyone,,
36361,24991,,Free legal information and forms in Hardin County,,Legal self-help center,,,,,"",,Free to everyone,,
36356,24981,,Free legal information and forms in Hancock County,,Legal self-help center,,,,,"",,Free to everyone,,
36351,24976,,Free legal information and forms in Hamilton County,,Legal self-help center,,,,,"",,Free to everyone,,
36346,24941,,Free legal information and forms in Gallatin County,,Legal self-help center,,,,,"",,Free to everyone,,
36341,24796,,Free legal information and forms in DeWitt County,,Legal self-help center,,,,,"",,Free to everyone,,
36336,24611,,Free legal information and forms in Champaign County,,Legal self-help center,,,,,"",,Free to everyone,,
36331,24566,,Free legal information and forms in Carroll County,,Legal self-help center,,,,,"",,Free to everyone,,
36326,24556,,Free legal information and forms in Calhoun County,,Legal self-help center,,,,,"",,Free to everyone,,
36186,24721,,Free legal information and forms in Coles County,,Legal self-help center,http://charlestonlibrary.org/,,,,"",,Free to everyone,,
36181,25231,,Comprehensive legal assistance for survivors project (CLASP) - North,,Direct representation,,,,,"Telephone

    Walk-inPlease call and leave a message to schedule an in-person intake appointment. Calls are confidential and will be returned. Intake location is flexible.Walk-ins are OK, but office hours may vary.",,Free to everyone,,
36176,24716,,Free legal information and forms in Clinton County,,Legal self-help center,http://breeselibrary.org/,,,,"",,Free to everyone,,
36161,24716,,Free legal information and forms in Clinton County,,Legal self-help center,,,,,"",,Free to everyone,,
36151,24716,,Free legal information and forms in Clinton County,,Legal self-help center,,,,,"",,Free to everyone,,
36141,24716,,Free legal information and forms in Clinton County,,Legal self-help center,,,,,"",,Free to everyone,,
36116,24716,,Free legal information and forms in Clinton County,,Legal self-help center,,,,,"",,Free to everyone,,
36096,24711,,Free legal information and forms in Clay County,,Legal self-help center,,,,,"",,Free to everyone,,
36006,24706,,Free legal information and forms in Clark County,,Legal self-help center,,,,,"",,Free to everyone,,
36001,24546,,Legal help for people negatively affected by the criminal legal system,,Direct representation,,,,,TelephonePlease call and follow the recorded instructions. We charge a $20 intake fee for all intake appointments.,,Free to eligible persons/entities,,
35081,24531,,Free legal information and forms in Bureau County,,Legal self-help center,,,,,"",,Free to everyone,,
35076,24631,,School fee waiver project,,Direct representation,,,,,TelephoneIntake is usually done by phone but we can schedule an in-person appointment if needed.,,Free to eligible persons/entities,,
35071,24521,,Free legal information and forms in Boone County,,Legal self-help center,,,,,"",,Free to everyone,,
35066,24631,,Youth futures mobile legal clinic,,Direct representation,,,,,TelephoneIntake is usually done by phone but we can schedule an in-person appointment if needed.Intake is usually done by phone but we can schedule an in-person appointment if needed.,,Free to eligible persons/entities,,
34991,25466,,Free legal information and forms in Monroe County,,Legal self-help center,,,,,"",,Free to everyone,,
34981,25466,,Free legal information and forms in Monroe County,,Legal self-help center,,,,,"",,Free to everyone,,
34976,25446,,Free legal information and forms in Mercer County,,Legal self-help center,,,,,"",,Free to everyone,,
34966,25446,,Free legal information and forms in Mercer County,,Legal self-help center,,,,,"",,Free to everyone,,
34961,24686,,Free legal information and forms in Christian County,,Legal self-help center,,,,,"",,Free to everyone,,
34951,24686,,Free legal information and forms in Christian County,,Legal self-help center,,,,,"",,Free to everyone,,
34926,24516,,Free legal information and forms in Bond County,,Legal self-help center,,,,,"",,Free to everyone,,
34916,24516,,Free legal information and forms in Bond County,,Legal self-help center,,,,,"",,Free to everyone,,
34901,24461,,Free legal help to people in DuPage and Kane Counties,,Direct representation,,,,,"TelephoneCall our office to set an appointment. We will ask you to pay a one-time administrative fee of $20 when you arrive for your first appointment (check, cash or money order).Please call our office to set an appointment. We will ask you to pay a one-time administrative fee of $20 when you arrive for your first appointment (check, cash or money order).",,Free to eligible persons/entities,,
34001,24646,,Municipal Advice Desk Referral Project,,Direct representation,,,,,"Walk-inReceive an assessment and referral for service only through the CARPLS Municipal Help Desk, located on Concourse Level 16 of the Richard J. Daley Center, 50 West Washington, Chicago.",,Free to everyone,,
33961,24646,,Civil legal help in downtown Chicago,,Direct representation,,,,,TelephonePlease call to make an appointment. You must speak to someone by phone to get help.,,Sliding scale based on income,,
33956,24646,,Legal Help in Austin Neighborhood,,Direct representation,,,,,TelephonePlease call to make appointment. You must speak to someone by phone to get help.,,Sliding scale based on income,,
33941,24646,,Legal Help in Pilsen Neighborhood,,Direct representation,,,,,TelephonePlease call to make appointment. You must speak to someone by phone to get help.,,Sliding scale based on income,,
33926,24646,,Foreclosure Advice Desk,,Direct representation,,,,,"Walk-inCome to the help desk, located on Concourse Level 16 of the Richard J Daley Center. People will be helped on a first come, first served basis.",,Free to everyone,,
33921,24646,,Markham Courthose collection defense advice desk,,Direct representation,,,,,"Walk-inThe help desk is located in on the second floor - Room 201I of the Markham Courthouse. Individuals are helped on a first come, first served basis.",,Free to everyone,,
33916,24646,,Parentage and Child Support Pro Se Advice Desk,,Direct representation,,,,,"Walk-inCome to the help desk located on Concourse Level 24 of Richard J. Daley Center. People will be helped on a first come, first served basis.",,Free to everyone,,
33901,24646,,Foreclosure Program Courtroom Assistance,,Direct representation,,,,,"Walk-inMust come to 28th floor of the Richard J Daley Center. People are helped on a first come, first served basis.",,Free to everyone,,
33896,24646,,Blank Slate Records Project,,Direct representation,,,,,TelephoneCall to make an appointment. You must speak to someone by phone to receive service.,,Sliding scale based on income,,
33881,25771,,Free legal information and forms in Tazewell County,,Legal self-help center,,,,,"",,Free to everyone,,
33876,25881,,Free legal information and forms in Washington County,,Legal self-help center,,,,,"",,Free to everyone,,
33871,25921,,Free legal information and forms in Williamson County,,Legal self-help center,,,,,"",,Free to everyone,,
33851,24646,,Legal help in South Chicago,,Direct representation,,,,,TelephonePlease call to make an appointment. You must speak to someone by phone to get help.,,Sliding scale based on income,,
32796,25231,,Suburban long term care ombudsman,,Direct representation,,,,,TelephonePlease call to apply and to speak to an ombudsman. Leave a message if we do not answer your call. We will return all calls during normal business hours.,,Free to everyone,,
32201,24811,,The Independence Project,,Direct representation,,,,,TelephonePlease call our main line to fill out an application. A consultation with an attorney may be scheduled to determine how our office can help you. This project only helps people with family law cases at the Daley Center (located at 50 W Washington St).,,Free to eligible persons/entities,,
32191,24811,,Family Law Division,,Direct representation,,,,,TelephonePlease call our main line for an application. A follow-up consultation with an attorney may be scheduled later to determine how our office can help you.,,Free to eligible persons/entities,,
32186,24811,,Order of Protection Clinic,,Direct representation,,,,,Walk-inIntake is open until 1:30 PM or until we can no longer accept any more cases for the day.  It is best to arrive early.  The Clinic only helps people with Order of Protection cases filed at the Domestic Violence Courthouse at 555 West Harrison.,,Free to everyone,,
32166,25926,,Free legal information and forms in Winnebago County,,Legal self-help center,,,,,"",,Free to everyone,,
31751,25491,,Legal help for immigration in Lake County,,Direct representation,,,,,"Telephone

    EmailOr email us to set an appointment.To set an appointment, please call. Appointments occur on the 3rd Monday of the month.",,Sliding scale based on income,,
31741,25491,,Legal help for immigration in Indiana,,Direct representation,,,,,"Telephone

    EmailOr email us to set an appointment.Please call to set an appointment.",,Sliding scale based on income,,
31706,25491,,Help for unaccompanied immigrant children,,Direct representation,,,,,TelephonePlease call on Thursday from 2:00 PM to 4:30 PM.,,Flat fee regardless of income,,
31686,25491,,Help for asylum seekers,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgCall Thursdays from 9:00 AM to 12:00 PM",,Flat fee regardless of income,,
31631,25491,,"Legal help for immigration in Illinois, Indiana and Wisconsin",,Direct representation,,,,,"Telephone

    Email

    Online through IllinoisLegalAid.orgOr you can email us to set an appointment.Please call to set an appointment.",,Flat fee regardless of income,,
30301,25231,,Woodlawn legal clinic,,Direct representation,,,,,"Telephone

    Walk-inPlease call to make an appointment. Call early (8 a.m.) for best chance to get through.All clinics are walk-in only, we do not make appointments.

Call 312-341-1070, select your preferred language, and choose option 4 for more information about LAF's legal clinics.Walk-in clients are seen on a first-come, first-served basis. Doors open at 3PM. If you arrive before the clinic closes, you will be seen.",,Free to eligible persons/entities,,
30256,25596,,Rockford Office - Legal help for people affected by HIV/AIDS,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30251,25596,,Rockford Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
30246,25596,,Kane County Domestice Violence Courthouse Project,,Direct representation,,,,,"Telephone

    Walk-in

    Online through IllinoisLegalAid.orgPlease sign in to speak with a PSLS staff attorney at the counter in Room 149 in the Kane County Judicial Center.",,Free to eligible persons/entities,,
30236,25596,,Fox Valley Office - Legal help for people affected by HIV/AIDS,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30231,25596,,Fox Valley Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
30226,25596,,Kankakee Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
30211,25596,,Joliet Office - Legal help for people affected by HIV/AIDS,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30186,25596,,Joliet Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
30181,25596,,McHenry Office - Legal help for people affected by HIV/AIDS,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30176,25596,,McHenry Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
30171,25596,,Rock Island Office - Legal help for people affected by HIV/AIDS,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30166,25596,,Rock Island Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
30156,25596,,Ottawa Office - Legal help for people affected by HIV/AIDS,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30151,25596,,Ottawa Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
30146,25596,,Galesburg Satellite Office - Legal help for people affected by HIV/AIDS,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30141,25596,,Galesburg Satellite Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
30136,25596,,Galesburg Satellite Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30131,25596,,Peoria Office - Legal help for people affected by HIV/AIDS,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30126,25596,,Peoria Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
30121,25596,,Peoria Office - Legal help for people with low or no income,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30116,25596,,Waukegan Office - Legal help for people affected by HIV/AIDS,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30111,25596,,Waukegan Office - Legal help for seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to everyone,,
30106,25596,,Legal help for homeowners project,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgThe best way to contact us is through the project hotline at (888) 966-7757.",,Free to eligible persons/entities,,
30101,25596,,Bloomington Office - Legal help for people affected by HIV/AIDS,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.org",,Free to eligible persons/entities,,
30096,25596,,Family Law Advice Line for Unmarried Parents,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgOnline access is the best way to reach us.",,Free to eligible persons/entities,,
30091,25596,,Low Income Tax Clinic,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgPlease call during business hours. If your call is not answered, please leave a message.",,Free to eligible persons/entities,,
30066,25231,,Immigration project,,Direct representation,,,,,TelephonePlease call to apply. It is best to call and schedule a call back instead of waiting on the line. Intake can be conducted by phone or in-person.,,Free to eligible persons/entities,,
30061,25231,,Migrant legal assistance project,,Direct representation,,,,,TelephonePlease call to apply. Leave a message if your call is not answered. All calls will be returned during normal business hours. Intake can be conducted by phone or in-person.,,Free to eligible persons/entities,,
30056,25231,,Trafficking survivors assistance project,,Direct representation,,,,,TelephonePlease call to apply. Leave a message if your call is not answered. All calls will be returned during normal business hours. Intake can be conducted by phone or in-person.,,Free to everyone,,
30046,25231,,William J. Hibbler pro se assistance program,,Direct representation,,,,,"TelephoneBy appointment only. Please call to make an appointment (appointments are available on Monday, Tuesday, and Friday).  Leave a message if your call is not answered; all calls will be returned during normal business hours.Please call to make an appointment (appointments occur on Mondays, Tuesdays, and Fridays only). Leave a message if your call is not answered. Calls will be returned during business hours (9 AM - 5 PM, Monday - Friday).",,Free to everyone,,
30036,25231,,Veterans rights project,,Direct representation,,,,,"TelephoneCall during normal business hours (9AM to 5PM) to leave a message. All calls will be returned during business hours, usually within 3 days.",,Free to everyone,,
30031,25231,,Veterans legal clinic,,Direct representation,,,,,"Telephone

    Walk-inPlease call during normal business hours (9 AM to 5 PM, Monday through Friday) for an appointment. If we do not answer, please leave a message. Calls are returned during business hours, usually within 3 days.Please leave a message and we will return your call during business hours, usually within 3 days.Clients with scheduled appointments get priority. Walk-in clients are seen on a first-come, first-served basis. It is best to set up an appointment by phone.",,Free to everyone,,
30021,25231,,Suburban seniors,,Direct representation,,,,,"Telephone

    Online through IllinoisLegalAid.orgCall early (8 a.m.) or apply online for best chance to get through; book a call back appointment to avoid waiting. Only a limited number of calls taken daily.",,Free to everyone,,
30016,25231,,Public benefits outreach and enrollment project - south Chicago,,Direct representation,,,,,"Walk-inFirst come, first served. It is best to come at 9 a.m. to receive assistance.",,Free to eligible persons/entities,,
30006,25231,,Public benefits outreach and enrollment project - King,,Direct representation,,,,,"Walk-inFirst come, first served. It is best to come at 9 a.m. to receive assistance.",,Free to eligible persons/entities,,
29991,25231,,Public benefits outreach and enrollment project - Garfield,,Direct representation,,,,,"Walk-inFirst come, first served. It is best to come at 9 a.m. to receive assistance.",,Free to eligible persons/entities,,
29976,25231,,Public benefits outreach and enrollment project - Trina Davila,,Direct representation,,,,,"Walk-inFirst come, first served. It is best to come at 9 a.m. to receive assistance.",,Free to eligible persons/entities,,
29966,25231,,Public benefits outreach and enrollment project - North area,,Direct representation,,,,,"Walk-inFirst come, first served. It is best to come at 9 a.m. to receive assistance.",,Free to eligible persons/entities,,
29941,25231,,Provident legal clinic,,Direct representation,,,,,"Telephone

    Walk-inCall for an appointment.  Walk-ins are OK.Due to funder rules, applicants must give information about HIV status to get service.",,Free to eligible persons/entities,,
29926,25231,,Plenary order of protection appeal project,,Direct representation,,,,,TelephoneCall and leave a message. We will return all messages. Please note that this project only serves petitioners in Order of Protection cases after a hearing.,,Free to everyone,,
29906,25231,,Katten legal clinic - Jose De Diego Community Academy,,Direct representation,,,,,"Telephone

    Walk-inPlease call for an appointment.All clinics are walk-in only, we do not make appointments.

Call 312-341-1070, select your preferred language, and choose option 4 for more information about LAF's legal clinics.Walk-in clients are seen on a first-come, first-served basis. Doors open at 4PM. If you arrive before the clinic closes, you will be seen.",,Free to eligible persons/entities,,
